2020-01-21 14:13:51,665 --- S
2020-01-21 14:13:51,752 --- O
2020-01-21 14:13:51,856 --- M
2020-01-21 14:13:51,960 --- E
2020-01-21 14:13:52,024 --- [Space]
2020-01-21 14:13:52,249 --- L
2020-01-21 14:13:52,424 --- I
2020-01-21 14:13:52,641 --- V
2020-01-21 14:13:52,833 --- E
2020-01-21 14:13:52,881 --- [Space]
2020-01-21 14:13:53,001 --- I
2020-01-21 14:13:53,072 --- N
2020-01-21 14:13:53,168 --- [Space]
2020-01-21 14:13:53,432 --- [Lshift]
2020-01-21 14:13:53,560 --- C
2020-01-21 14:13:53,912 --- T
2020-01-21 14:13:54,032 --- [Space]
2020-01-21 14:13:54,208 --- A
2020-01-21 14:13:54,272 --- N
2020-01-21 14:13:54,361 --- D
2020-01-21 14:13:54,440 --- [Space]
2020-01-21 14:13:54,640 --- O
2020-01-21 14:13:54,776 --- T
2020-01-21 14:13:54,808 --- H
2020-01-21 14:13:55,008 --- E
2020-01-21 14:13:55,065 --- R
2020-01-21 14:13:56,240 --- S
2020-01-21 14:13:56,312 --- [Space]
2020-01-21 14:13:56,480 --- D
2020-01-21 14:13:56,560 --- O
2020-01-21 14:13:56,880 --- N
2020-01-21 14:13:57,328 --- "
2020-01-21 14:13:57,464 --- T
2020-01-21 14:13:57,825 --- [Lshift]
2020-01-21 14:13:58,324 --- [Lshift]
2020-01-21 14:13:58,357 --- [Lshift]
2020-01-21 14:13:58,390 --- [Lshift]
2020-01-21 14:13:58,423 --- [Lshift]
2020-01-21 14:13:58,456 --- [Lshift]
2020-01-21 14:13:58,489 --- [Lshift]
2020-01-21 14:13:58,522 --- [Lshift]
2020-01-21 14:13:58,552 --- )
2020-01-21 14:13:59,000 --- [Return]
2020-01-21 14:13:59,304 --- M
2020-01-21 14:13:59,496 --- Y
2020-01-21 14:13:59,592 --- [Space]
2020-01-21 14:13:59,816 --- B
2020-01-21 14:13:59,976 --- E
2020-01-21 14:14:00,168 --- S
2020-01-21 14:14:00,352 --- T
2020-01-21 14:14:00,440 --- [Space]
2020-01-21 14:14:00,592 --- F
2020-01-21 14:14:00,760 --- R
2020-01-21 14:14:00,840 --- I
2020-01-21 14:14:00,952 --- E
2020-01-21 14:14:01,001 --- N
2020-01-21 14:14:01,144 --- D
2020-01-21 14:14:01,208 --- [Space]
2020-01-21 14:14:01,361 --- I
2020-01-21 14:14:01,480 --- S
2020-01-21 14:14:01,536 --- [Space]
2020-01-21 14:14:02,008 --- I
2020-01-21 14:14:02,136 --- N
2020-01-21 14:14:02,272 --- [Space]
2020-01-21 14:14:02,576 --- [Lshift]
2020-01-21 14:14:02,632 --- N
2020-01-21 14:14:02,872 --- E
2020-01-21 14:14:02,968 --- W
2020-01-21 14:14:03,080 --- [Space]
2020-01-21 14:14:03,337 --- [Lshift]
2020-01-21 14:14:03,593 --- Y
2020-01-21 14:14:03,713 --- O
2020-01-21 14:14:03,865 --- R
2020-01-21 14:14:04,016 --- K
2020-01-21 14:14:21,592 --- [ PID: 17796 - b'?' - b'(1) Messenger - Google Chrome' ]
2020-01-21 14:14:21,592 --- [Return]
2020-01-21 14:14:22,392 --- [ PID: 17796 - b'?' - b'Messenger - Google Chrome' ]
2020-01-21 14:14:22,393 --- [Lshift]
2020-01-21 14:14:22,464 --- C
2020-01-21 14:14:22,569 --- O
2020-01-21 14:14:22,737 --- N
2020-01-21 14:14:22,873 --- N
2020-01-21 14:14:22,937 --- E
2020-01-21 14:14:23,121 --- C
2020-01-21 14:14:23,352 --- T
2020-01-21 14:14:23,472 --- I
2020-01-21 14:14:23,592 --- C
2020-01-21 14:14:23,712 --- U
2020-01-21 14:14:23,848 --- T
2020-01-21 14:14:23,928 --- [Space]
2020-01-21 14:14:24,472 --- [Return]
2020-01-21 14:14:28,408 --- T
2020-01-21 14:14:28,496 --- E
2020-01-21 14:14:28,680 --- L
2020-01-21 14:14:28,785 --- L
2020-01-21 14:14:28,936 --- [Space]
2020-01-21 14:14:29,104 --- M
2020-01-21 14:14:29,185 --- E
2020-01-21 14:14:29,233 --- [Space]
2020-01-21 14:14:29,432 --- A
2020-01-21 14:14:29,576 --- B
2020-01-21 14:14:30,073 --- O
2020-01-21 14:14:30,185 --- U
2020-01-21 14:14:30,304 --- T
2020-01-21 14:14:30,361 --- [Space]
2020-01-21 14:14:30,624 --- Y
2020-01-21 14:14:30,672 --- O
2020-01-21 14:14:30,760 --- U
2020-01-21 14:14:30,880 --- R
2020-01-21 14:14:30,952 --- [Space]
2020-01-21 14:14:31,168 --- F
2020-01-21 14:14:31,320 --- R
2020-01-21 14:14:31,384 --- I
2020-01-21 14:14:31,512 --- E
2020-01-21 14:14:31,560 --- N
